GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_001969165.2	Corynebacterium pseudotuberculosis 
GCA_001969245.1	Delftia acidovorans 
GCA_001969265.1	Arthrobacter sp. QXT-31 
GCA_001969285.3	Escherichia coli 
GCA_001969305.1	Klebsiella variicola 
GCA_001969325.1	Vibrio campbellii 
GCA_001969345.1	Phaeobacter inhibens 
GCA_001969365.1	Tateyamaria omphalii 
GCA_001969385.1	Thiobacimonas profunda 
GCA_001969405.1	Legionella pneumophila 
GCA_001969425.1	Salmonella enterica subsp. enterica serovar Senftenberg 
GCA_001969445.1	Brachybacterium sp. P6-10-X1 
GCA_001970835.1	Klebsiella oxytoca 
GCA_001971565.1	Acinetobacter schindleri 
GCA_001971585.1	Lactobacillus allii 
GCA_001971605.1	Sphingomonas sp. LK11 
GCA_001971625.1	Brucella sp. 09RB8471 
GCA_001971645.1	Achromobacter insolitus 
GCA_001971665.1	Methylobacterium extorquens 
GCA_001971685.1	Halomonas sp. 1513 
GCA_001971705.1	Haloterrigena daqingensis 
GCA_001971725.1	Winogradskyella sp. J14-2 
GCA_001971745.1	Lacinutrix venerupis 
GCA_001971785.1	Seonamhaeicola sp. S2-3 
GCA_001971805.1	Brucella sp. 09RB8910 
GCA_001973275.2	Salmonella enterica subsp. enterica serovar Enteritidis 
GCA_001974965.1	Neisseria meningitidis 
GCA_001974985.1	Microbacterium aurum 
GCA_001975005.1	Staphylococcus aureus subsp. aureus 
GCA_001975025.1	Streptomyces alfalfae 
GCA_001975045.1	Staphylococcus aureus subsp. aureus 
GCA_001975065.1	Burkholderia pseudomallei 
GCA_001975085.1	Burkholderia pseudomallei 
GCA_001975105.1	Burkholderia pseudomallei 
GCA_001975125.1	Burkholderia pseudomallei 
GCA_001975145.1	Burkholderia pseudomallei 
GCA_001975165.1	Corynebacterium pseudotuberculosis 
GCA_001975205.1	Acidipropionibacterium acidipropionici 
GCA_001975225.1	Kosakonia cowanii 
GCA_001975245.1	Salmonella enterica subsp. enterica serovar Crossness str. 1422-74 
GCA_001975265.1	Salmonella enterica subsp. enterica serovar Blegdam str. S-1824 
GCA_001975285.1	Salmonella enterica subsp. enterica serovar Apapa str. SA20060561 
GCA_001975305.1	Salmonella enterica subsp. enterica serovar Bardo 
GCA_001975325.1	Salmonella enterica subsp. enterica serovar Bergen str. ST350 
GCA_001975345.1	Salmonella enterica subsp. enterica serovar Borreze str. SA20041063 
GCA_001975365.1	Salmonella enterica subsp. enterica serovar Djakarta str. S-1087 
GCA_001975385.1	Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3 
GCA_001975405.1	Salmonella enterica subsp. enterica serovar Johannesburg str. ST203 
GCA_001975425.1	Salmonella enterica subsp. enterica serovar Koessen str. S-1501 
GCA_001975445.1	Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536 
GCA_001975515.1	Salmonella enterica subsp. enterica serovar Manchester str. ST278 
GCA_001975555.1	Salmonella enterica subsp. enterica serovar Moscow str. S-1843 
GCA_001975605.1	Salmonella enterica subsp. enterica serovar Nitra 
GCA_001975625.1	Salmonella enterica subsp. enterica serovar Wandsworth str. SA20092095 
GCA_001975645.1	Salmonella enterica subsp. enterica serovar Yovokome str. S-1850 
GCA_001975665.1	Polaribacter reichenbachii 
GCA_001975685.1	Jeotgalibaca sp. PTS2502 
GCA_001975705.1	Pelagibaca abyssi 
GCA_001983935.1	Fuerstia marisgermanicae 
GCA_001983955.1	Streptococcus oralis 
GCA_001983975.1	Streptomyces autolyticus 
GCA_001983995.1	Halioglobus japonicus 
GCA_001984015.1	Rhodococcus sp. MTM3W5.2 
GCA_001984035.1	Sphingopyxis sp. QXT-31 
GCA_001984445.1	Streptomyces lydicus 
GCA_001984465.1	Clostridioides difficile 
GCA_001984925.1	Bordetella pertussis 
GCA_001984945.1	Bordetella pertussis 
GCA_001984965.1	Bordetella pertussis 
GCA_001984985.1	Bordetella pertussis 
GCA_001985005.1	Bordetella pertussis 
GCA_001985025.1	Bordetella pertussis 
GCA_001985045.1	Bordetella pertussis 
GCA_001985065.1	Bordetella pertussis 
GCA_001985085.1	Bordetella pertussis 
GCA_001985105.1	Bordetella pertussis 
GCA_001985125.1	Bordetella pertussis 
GCA_001985145.1	Bordetella pertussis 
GCA_001985165.1	Bordetella pertussis 
GCA_001985205.1	Bordetella pertussis 
GCA_001985225.1	Bordetella pertussis 
GCA_001985245.1	Bordetella pertussis 
GCA_001985265.1	Bordetella pertussis 
GCA_001985285.1	Bordetella pertussis 
GCA_001985305.1	Bordetella pertussis 
GCA_001985325.1	Bordetella pertussis 
GCA_001985345.1	Bordetella pertussis 
GCA_001985365.1	Bordetella pertussis 
GCA_001985385.1	Bordetella pertussis 
GCA_001985405.1	Bordetella pertussis 
GCA_001985425.1	Bordetella pertussis 
GCA_001985445.1	Bordetella pertussis 
GCA_001985465.1	Bordetella pertussis 
GCA_001985485.1	Bordetella pertussis 
GCA_001985505.1	Bordetella pertussis 
GCA_001985525.1	Bordetella pertussis 
GCA_001985545.1	Bordetella pertussis 
GCA_001985565.1	Bordetella pertussis 
GCA_001985585.1	Bordetella pertussis 
GCA_001985605.1	Bordetella pertussis 
GCA_001985625.1	Bordetella pertussis 
GCA_001985645.1	Bordetella pertussis 
GCA_001985665.1	Bordetella pertussis 
GCA_001985685.1	Bordetella pertussis 
GCA_001985705.1	Bordetella pertussis 
GCA_001985725.1	Bordetella pertussis 
GCA_001985745.1	Bordetella pertussis 
GCA_001985765.1	Bordetella pertussis 
GCA_001985785.1	Bordetella pertussis 
GCA_001985805.1	Bordetella pertussis 
GCA_001985825.1	Bordetella pertussis 
GCA_001985845.1	Bordetella pertussis 
GCA_001985865.1	Bordetella pertussis 
GCA_001985885.1	Bordetella pertussis 
GCA_001985905.1	Bordetella pertussis 
GCA_001985925.1	Bordetella pertussis 
GCA_001985945.1	Bordetella pertussis 
GCA_001985965.1	Bordetella pertussis 
GCA_001985985.1	Bordetella pertussis 
GCA_001986005.1	Bordetella pertussis 
GCA_001986025.1	Bordetella pertussis 
GCA_001986045.1	Bordetella pertussis 
GCA_001986065.1	Bordetella pertussis 
GCA_001986085.1	Bordetella pertussis 
GCA_001986105.1	Bordetella pertussis 
GCA_001986135.1	Staphylococcus aureus 
GCA_001986155.1	Bordetella pertussis 
GCA_001986175.1	Bordetella pertussis 
GCA_001986195.1	Bordetella pertussis 
GCA_001986215.1	Bordetella pertussis 
GCA_001986235.1	Bordetella pertussis 
GCA_001986255.1	Bordetella pertussis 
GCA_001986275.1	Bordetella pertussis 
GCA_001986295.1	Bordetella pertussis 
GCA_001986315.1	Bordetella pertussis 
GCA_001986335.1	Bordetella pertussis 
GCA_001986355.1	Bordetella pertussis 
GCA_001986375.1	Bordetella pertussis 
GCA_001986415.1	Bordetella pertussis 
GCA_001986435.1	Bordetella pertussis 
GCA_001986455.1	Bordetella pertussis 
GCA_001986475.1	Bordetella pertussis 
GCA_001986495.1	Bordetella pertussis 
GCA_001986515.1	Bordetella pertussis 
GCA_001986535.1	Bordetella pertussis 
GCA_001986555.1	Bordetella pertussis 
GCA_001986575.1	Bordetella pertussis 
GCA_001986595.1	Bordetella pertussis 
GCA_001986615.1	Bordetella pertussis 
GCA_001986635.1	Bordetella pertussis 
GCA_001986655.1	Bordetella pertussis 
GCA_001986675.1	Bordetella pertussis 
GCA_001986695.1	Bordetella pertussis 
GCA_001986715.1	Bordetella pertussis 
GCA_001986735.1	Bordetella pertussis 
GCA_001986755.1	Bordetella pertussis 
GCA_001986775.1	Bordetella pertussis 
GCA_001986795.1	Bordetella pertussis 
GCA_001986815.1	Bordetella pertussis 
GCA_001986835.1	Bordetella pertussis 
GCA_001986855.1	Bordetella pertussis 
GCA_001986875.1	Bordetella pertussis 
GCA_001986895.1	Bordetella pertussis 
GCA_001986915.1	Bordetella pertussis 
GCA_001986935.1	Bordetella pertussis 
GCA_001986955.1	Bordetella pertussis 
GCA_001986975.1	Bordetella pertussis 
GCA_001986995.1	Bordetella pertussis 
GCA_001987015.1	Bordetella pertussis 
GCA_001987035.1	Bordetella pertussis 
GCA_001987055.1	Bordetella pertussis 
GCA_001987075.1	Bordetella pertussis 
GCA_001987095.1	Bordetella pertussis 
GCA_001987115.1	Bordetella pertussis 
GCA_001987135.1	Bordetella pertussis 
GCA_001987155.1	Bordetella pertussis 
GCA_001987175.1	Bordetella pertussis 
GCA_001987195.1	Bordetella pertussis 
GCA_001987215.1	Bordetella pertussis 
GCA_001987235.1	Bordetella pertussis 
GCA_001987255.1	Bordetella pertussis 
GCA_001987275.1	Bordetella pertussis 
GCA_001987295.1	Bordetella pertussis 
GCA_001987315.1	Bordetella pertussis 
GCA_001987335.1	Bordetella pertussis 
GCA_001987355.1	Bordetella pertussis 
GCA_001987375.1	Bordetella pertussis 
GCA_001987395.1	Bordetella pertussis 
GCA_001987415.1	Bordetella pertussis 
GCA_001987435.1	Bordetella pertussis 
GCA_001987455.1	Bordetella pertussis 
GCA_001987475.1	Bordetella pertussis 
GCA_001987495.1	Bordetella pertussis 
GCA_001987515.1	Bordetella pertussis 
GCA_001987535.1	Bordetella pertussis 
GCA_001987555.1	Bordetella pertussis 
GCA_001987575.1	Bordetella pertussis 
GCA_001987595.1	Bordetella pertussis 
GCA_001987615.1	Bordetella pertussis 
GCA_001987635.1	Bordetella pertussis 
GCA_001987655.1	Bordetella pertussis 
GCA_001987675.1	Bordetella pertussis 
GCA_001987695.1	Bordetella pertussis 
GCA_001987715.1	Bordetella pertussis 
GCA_001987735.1	Bordetella pertussis 
GCA_001987755.1	Bordetella pertussis 
GCA_001987775.1	Bordetella pertussis 
GCA_001987795.1	Bordetella pertussis 
GCA_001987815.1	Bordetella pertussis 
GCA_001987835.1	Bordetella pertussis 
GCA_001987855.1	Bordetella pertussis 
GCA_001987875.1	Bordetella pertussis 
GCA_001987895.1	Bordetella pertussis 
GCA_001987915.1	Bordetella pertussis 
GCA_001987935.1	Bordetella pertussis 
GCA_001987955.1	Bordetella pertussis 
GCA_001987975.1	Bordetella pertussis 
GCA_001987995.1	Bordetella pertussis 
GCA_001988015.1	Bordetella pertussis 
GCA_001988035.1	Bordetella pertussis 
GCA_001988055.1	Bordetella pertussis 
GCA_001988075.1	Bordetella pertussis 
GCA_001988095.1	Bordetella pertussis 
GCA_001988115.1	Bordetella pertussis 
GCA_001988135.1	Bordetella pertussis 
GCA_001988155.1	Bordetella pertussis 
GCA_001988175.1	Bordetella pertussis 
GCA_001988195.1	Bordetella pertussis 
GCA_001988215.1	Bordetella pertussis 
GCA_001988235.1	Bordetella pertussis 
GCA_001988255.1	Bordetella pertussis 
GCA_001988275.1	Bordetella pertussis 
GCA_001988295.1	Bordetella pertussis 
GCA_001988315.1	Bordetella pertussis 
GCA_001988335.1	Bordetella pertussis 
GCA_001988355.1	Bordetella pertussis 
GCA_001988375.1	Bordetella pertussis 
GCA_001988395.1	Bordetella pertussis 
GCA_001988415.1	Bordetella pertussis 
GCA_001988435.1	Bordetella pertussis 
GCA_001988455.1	Bordetella pertussis 
GCA_001988475.1	Bordetella pertussis 
GCA_001988495.1	Bordetella pertussis 
GCA_001988515.1	Bordetella pertussis 
GCA_001988535.1	Bordetella pertussis 
GCA_001988555.1	Bordetella pertussis 
GCA_001988575.1	Bordetella pertussis 
GCA_001988595.1	Bordetella pertussis 
GCA_001988615.1	Bordetella pertussis 
GCA_001988635.1	Bordetella pertussis 
GCA_001988655.1	Bordetella pertussis 
GCA_001988675.1	Bordetella pertussis 
GCA_001988695.1	Bordetella pertussis 
GCA_001988715.1	Bordetella pertussis 
GCA_001988735.1	Bordetella pertussis 
GCA_001988755.1	Bordetella pertussis 
GCA_001988775.1	Bordetella pertussis 
GCA_001988795.1	Bordetella pertussis 
GCA_001988815.1	Bordetella pertussis 
GCA_001988835.1	Bordetella pertussis 
GCA_001988855.1	Bordetella pertussis 
GCA_001988875.1	Bordetella pertussis 
GCA_001988895.1	Bordetella pertussis 
GCA_001988915.1	Bordetella pertussis 
GCA_001988935.1	Lactobacillus rhamnosus 
GCA_001988955.1	Spirosoma montaniterrae 
GCA_001988995.1	Bordetella pertussis 
GCA_001989015.1	Bordetella pertussis 
GCA_001989035.1	Bordetella pertussis 
GCA_001989055.1	Bordetella pertussis 
GCA_001989075.1	Bordetella pertussis 
GCA_001989095.1	Bordetella pertussis 
GCA_001989115.1	Bordetella pertussis 
GCA_001989135.1	Bordetella pertussis 
GCA_001989155.1	Bordetella pertussis 
GCA_001989175.1	Bordetella pertussis 
GCA_001989195.1	Bordetella pertussis 
GCA_001989215.1	Bordetella pertussis 
GCA_001989235.1	Bordetella pertussis 
GCA_001989255.1	Bordetella pertussis 
GCA_001989275.1	Bordetella pertussis 
GCA_001989295.1	Bordetella pertussis 
GCA_001989315.1	Bordetella pertussis 
GCA_001989335.1	Bordetella pertussis 
GCA_001989475.1	Legionella pneumophila 
GCA_001989495.1	Klebsiella variicola 
GCA_001989515.1	Klebsiella variicola 
GCA_001989535.1	Klebsiella variicola 
GCA_001989555.1	Enterococcus faecalis 
GCA_001989575.1	Auricoccus indicus 
GCA_001989595.1	Corynebacterium pseudotuberculosis 
GCA_001989615.1	Halorientalis sp. IM1011 
GCA_001989635.1	Salmonella enterica subsp. enterica serovar Typhimurium 
GCA_001990145.1	Lactobacillus plantarum 
GCA_001990205.1	Staphylococcus cohnii 
GCA_001990225.1	Bifidobacterium breve 
GCA_001990245.1	Bacillus anthracis 
GCA_001991075.2	Clostridium baratii 
GCA_001991095.1	Helicobacter pylori PMSS1 
GCA_001997295.1	Tessaracoccus flavus 
GCA_001997345.1	Tessaracoccus sp. NSG39 
GCA_001997385.1	Phycisphaerae bacterium L21-RPul-D3 
GCA_001998765.1	Anaerostipes hadrus 
GCA_001998805.1	Leuconostoc garlicum 
GCA_001998865.1	Tessaracoccus flavescens 
GCA_001998885.1	Vagococcus penaei 
GCA_001998915.1	Listeria monocytogenes 
GCA_001998945.1	Listeria monocytogenes 
GCA_001998985.1	Listeria monocytogenes 
GCA_001999005.1	Listeria monocytogenes 
GCA_001999025.1	Listeria monocytogenes 
GCA_001999045.1	Listeria monocytogenes 
GCA_001999065.1	Listeria monocytogenes 
GCA_001999085.1	Listeria monocytogenes 
GCA_001999105.1	Listeria monocytogenes 
GCA_001999125.1	Listeria monocytogenes 
GCA_001999145.1	Listeria monocytogenes 
GCA_001999165.1	Listeria monocytogenes 
GCA_001999185.1	Escherichia coli 
GCA_001999205.1	Bacillus sp. 275 
GCA_001999225.1	Pseudoalteromonas aliena 
GCA_001999245.1	Labrenzia aggregata 
GCA_001999785.1	Burkholderia cenocepacia 
GCA_001999825.1	Burkholderia cenocepacia 
GCA_001999885.1	Burkholderia cenocepacia 
GCA_001999905.1	Planococcus maritimus 
GCA_001999945.1	Microbulbifer agarilyticus 
GCA_001999965.1	Phycisphaerae bacterium SM-Chi-D1 
GCA_001999985.1	Helicobacter bilis 
GCA_002000005.1	Bacillus cereus 
GCA_002000565.1	Staphylococcus aureus 
GCA_002000585.1	Staphylococcus aureus 
GCA_002000605.1	Staphylococcus aureus 
GCA_002000625.1	Staphylococcus aureus 
GCA_002000645.1	Staphylococcus aureus 
GCA_002000665.1	Staphylococcus aureus 
GCA_002000685.1	Staphylococcus aureus 
GCA_002000705.1	Staphylococcus aureus 
GCA_002000725.1	Staphylococcus aureus 
GCA_002000745.1	Staphylococcus aureus 
GCA_002000765.1	Staphylococcus aureus 
GCA_002000785.1	Staphylococcus aureus 
GCA_002000805.1	Staphylococcus aureus 
GCA_002000825.1	Staphylococcus aureus 
GCA_002000845.1	Staphylococcus aureus 
GCA_002000865.1	Staphylococcus aureus 
GCA_002000885.1	Lactobacillus delbrueckii subsp. bulgaricus 
GCA_002000985.1	Streptococcus gallolyticus subsp. gallolyticus DSM 16831 
GCA_002002865.1	Brevundimonas sp. LM2 
GCA_002002885.1	Janthinobacterium sp. LM6 
GCA_002002905.1	Aquaspirillum sp. LM1 
GCA_002002925.1	Sphingomonas sp. LM7 
GCA_002003265.1	Paenibacillus larvae subsp. larvae 
GCA_002003285.1	Clostridium saccharobutylicum 
GCA_002003305.1	Clostridium saccharoperbutylacetonicum 
GCA_002003325.1	Clostridium saccharobutylicum 
GCA_002003345.1	Clostridium beijerinckii 
GCA_002003365.1	Clostridium saccharobutylicum 
GCA_002003385.1	Clostridium saccharobutylicum 
GCA_002005145.1	Desulfotomaculum ferrireducens 
GCA_002005165.1	Novibacillus thermophilus 
GCA_002005185.1	Veillonella parvula 
GCA_002005205.3	Agrobacterium rhizogenes 
GCA_002005225.1	Streptomyces pactum 
GCA_002005245.1	Corynebacterium ammoniagenes 
GCA_002005285.1	Yersinia pestis 
GCA_002005305.1	Shewanella psychrophila 
GCA_002005325.1	Candidatus Tokpelaia hoelldoblerii 
GCA_002005345.1	Bacillus velezensis 
GCA_002005365.1	Paenalcaligenes hominis 
GCA_002005385.2	Lactobacillus plantarum 
GCA_002005405.1	Jeotgalibaca dankookensis 
GCA_002005425.1	Polaribacter sp. BM10 
GCA_002005445.1	Acetobacter aceti 
GCA_002005465.1	Neoasaia chiangmaiensis 
GCA_002005485.1	Gluconobacter albidus 
GCA_002005525.1	Helicobacter pylori SS1 
GCA_002006545.1	Pseudomonas protegens 
GCA_002006565.1	Acetobacter persici 
GCA_002007485.1	Bartonella apis 
GCA_002007505.1	Bartonella apis 
GCA_002007565.1	Bartonella apis 
GCA_002007585.1	Burkholderia cenocepacia 
GCA_002007605.1	Cellvibrio sp. PSBB023 
GCA_002007625.1	Enterococcus faecium 
GCA_002007645.1	Phycisphaerae bacterium ST-NAGAB-D1 
GCA_002007685.1	Streptomyces sp. fd1-xmd 
GCA_002007705.1	Escherichia coli 
GCA_002007725.1	Chlamydia gallinacea 
GCA_002007745.1	Mycobacterium litorale 
GCA_002007765.1	Paenibacillus larvae subsp. pulvifaciens 
GCA_002007785.1	Pseudomonas azotoformans 
GCA_002007805.1	Enterobacter cloacae 
GCA_002007825.1	Dehalococcoides mccartyi 
GCA_002007845.1	Dehalococcoides mccartyi 
GCA_002007865.1	Dehalococcoides mccartyi 
GCA_002007885.1	Clostridioides difficile 
GCA_002007905.1	Dehalococcoides mccartyi 
GCA_002009075.1	Klebsiella pneumoniae 
GCA_002009115.1	Acinetobacter baumannii 
GCA_002009155.1	Salmonella enterica subsp. enterica serovar Typhimurium 
GCA_002009175.1	Streptomyces niveus 
GCA_002009195.1	Bacillus megaterium 
GCA_002009215.1	Mycoplasma capricolum subsp. capripneumoniae 
GCA_002009235.1	Planococcus faecalis 
GCA_002009255.1	Halomonas sp. 'Soap Lake #7' 
GCA_002009275.1	Mycoplasma bovis 
GCA_002009295.1	Komagataeibacter nataicola 
GCA_002009315.1	Escherichia coli 
GCA_002009335.2	Desulfococcus multivorans 
GCA_002009355.1	Candidatus Carsonella ruddii 
GCA_002009375.1	Leuconostoc mesenteroides subsp. mesenteroides 
GCA_002009385.1	Corynebacterium pseudotuberculosis 
GCA_002009415.1	Corynebacterium pseudotuberculosis 
GCA_002009425.1	Chromatiaceae bacterium 2141T.STBD.0c.01a 
GCA_002011925.2	Cupriavidus necator 
GCA_002011945.1	Escherichia coli 
GCA_002011965.1	Escherichia coli 
GCA_002011985.1	Escherichia coli 
GCA_002012005.1	Escherichia coli 
GCA_002012025.1	Escherichia coli 
GCA_002012045.1	Escherichia coli 
GCA_002012065.1	Escherichia coli 
GCA_002012085.1	Escherichia coli 
GCA_002012105.1	Escherichia coli 
GCA_002012125.1	Escherichia coli 
GCA_002012145.1	Escherichia coli 
GCA_002012165.1	Escherichia coli 
GCA_002012185.1	Escherichia coli 
GCA_002012205.1	Escherichia coli 
GCA_002012225.1	Escherichia coli 
GCA_002012245.1	Escherichia coli 
GCA_002012265.1	Escherichia coli 
GCA_002012285.1	Acinetobacter pittii 
GCA_002012305.1	Escherichia coli 
GCA_002012365.1	Streptococcus thermophilus 
GCA_002018515.1	Bordetella pertussis 
GCA_002021755.1	Vibrio owensii 
GCA_002021775.1	Dehalococcoides mccartyi 
GCA_002021795.1	Bordetella pertussis 
GCA_002021815.1	Pseudomonas parafulva 
GCA_002021875.1	Streptomyces hygroscopicus 
GCA_002021925.1	Campylobacter pinnipediorum subsp. pinnipediorum 
GCA_002021945.1	Campylobacter pinnipediorum subsp. pinnipediorum 
GCA_002021965.1	Campylobacter pinnipediorum subsp. pinnipediorum 
GCA_002021985.1	Campylobacter pinnipediorum subsp. caledonicus 
GCA_002022005.1	Campylobacter pinnipediorum subsp. caledonicus 
GCA_002022025.1	Elizabethkingia anophelis 
GCA_002022045.1	Elizabethkingia endophytica 
GCA_002022065.1	Elizabethkingia anophelis 
GCA_002022085.1	Elizabethkingia endophytica 
GCA_002022105.1	Elizabethkingia meningoseptica 
GCA_002022125.1	Elizabethkingia genomosp. 4 
GCA_002022145.1	Elizabethkingia meningoseptica 
GCA_002022225.1	Tessaracoccus sp. T2.5-30 
GCA_002022485.1	Bartonella sp. A1379B 
GCA_002022505.1	Bartonella sp. WD16.2 
GCA_002022585.1	Bartonella sp. Raccoon60 
GCA_002022605.1	Bartonella sp. JB15 
GCA_002022665.1	Bartonella sp. JB63 
GCA_002022745.1	Neisseria lactamica 
GCA_002023005.1	Xanthomonas oryzae pv. oryzae 
GCA_002023235.2	Elizabethkingia anophelis 
GCA_002023665.2	Elizabethkingia anophelis R26 
GCA_002024185.1	Campylobacter coli 
GCA_002024205.1	Dehalococcoides mccartyi 
GCA_002024225.1	Dehalococcoides mccartyi 
GCA_002024245.1	Enterococcus faecium 
GCA_002024265.1	Bacillus flexus 
GCA_002024285.1	Pseudomonas syringae pv. actinidiae 
GCA_002024305.1	Pseudomonas syringae pv. actinidiae 
GCA_002024325.1	Campylobacter jejuni 
GCA_002024345.1	Corynebacterium stationis 
GCA_002024805.1	Elizabethkingia genomosp. 3 
GCA_002024825.1	Elizabethkingia anophelis 
GCA_002024845.1	Lactobacillus plantarum 
GCA_002024865.1	Escherichia coli NU14 
GCA_002025005.1	Streptococcus agalactiae 
GCA_002025025.1	Streptococcus agalactiae 
GCA_002025045.1	Enterococcus faecium 
GCA_002025065.1	Enterococcus faecium 
GCA_002025105.1	Bacillus thuringiensis 
GCA_002025125.1	Staphylococcus aureus 
GCA_002025145.1	Staphylococcus aureus subsp. aureus 
GCA_002025185.1	Riemerella anatipestifer 
GCA_002025205.1	Pseudomonas sp. CC6-YY-74 
GCA_002025225.1	Citrobacter werkmanii 
GCA_002025605.1	Stenotrophomonas maltophilia 
GCA_002025625.1	Ochrobactrum pituitosum 
GCA_002025645.1	Curtobacterium pusillum 
GCA_002025665.1	Chryseobacterium indologenes 
GCA_002025685.1	Enterobacter cloacae 
GCA_002025725.1	Herbaspirillum frisingense 
GCA_002028285.1	Dehalococcoides mccartyi 
GCA_002028305.1	Campylobacter jejuni subsp. jejuni 
GCA_002028325.1	Pseudomonas veronii 
