Name	number_unique_genes	number_multiple_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_missing_genes
bacteria08090	113	3	4	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00928,TIGR02397	TIGR00138,TIGR00250,TIGR00436,TIGR02273
bacteria07666	66	0	54	PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00019,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00158,TIGR00166,TIGR00337,TIGR00362,TIGR00392,TIGR00416,TIGR00431,TIGR00442,TIGR00460,TIGR00487,TIGR00615,TIGR00643,TIGR00663,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01071,TIGR01079,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02027,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953		PF00380.14,PF02576.12,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00115,TIGR00116,TIGR00138,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00717,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR01011,TIGR01032,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01302,TIGR01393,TIGR01394,TIGR02012,TIGR02013,TIGR02075,TIGR03723
bacteria11328	81	4	35	PF00380.14,PF00410.14,PF00466.15,PF01025.14,TIGR00006,TIGR00019,TIGR00020,TIGR00061,TIGR00082,TIGR00083,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00456,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01066,TIGR01071,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01394,TIGR01632,TIGR01951,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00059,TIGR01017,TIGR02027,TIGR03632	PF02576.12,PF03726.9,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00090,TIGR00095,TIGR00186,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00635,TIGR00643,TIGR00963,TIGR00967,TIGR01039,TIGR01059,TIGR01063,TIGR01079,TIGR01082,TIGR01146,TIGR01302,TIGR01393,TIGR01510,TIGR01953,TIGR02013
bacteria07791	76	7	37	PF00380.14,PF00410.14,PF01025.14,PF02576.12,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00065,TIGR00082,TIGR00084,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00963,TIGR01011,TIGR01021,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01087,TIGR01164,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00435,TIGR00593,TIGR00634,TIGR00717,TIGR01146,TIGR01951,TIGR02397	PF00466.15,PF03726.9,TIGR00006,TIGR00019,TIGR00059,TIGR00064,TIGR00083,TIGR00086,TIGR00090,TIGR00138,TIGR00158,TIGR00166,TIGR00414,TIGR00416,TIGR00420,TIGR00456,TIGR00487,TIGR00580,TIGR00643,TIGR00922,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01029,TIGR01039,TIGR01071,TIGR01128,TIGR01169,TIGR01302,TIGR01632,TIGR02013,TIGR02027,TIGR02350,TIGR02386,TIGR03632
bacteria07797	87	6	27	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00344,TIGR00362,TIGR00414,TIGR00420,TIGR00431,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01302,TIGR01391,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00043,TIGR00382,TIGR00398,TIGR00445,TIGR00717,TIGR01393	TIGR00020,TIGR00065,TIGR00090,TIGR00095,TIGR00186,TIGR00250,TIGR00337,TIGR00392,TIGR00396,TIGR00416,TIGR00435,TIGR00436,TIGR00442,TIGR00472,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01029,TIGR01039,TIGR01059,TIGR01079,TIGR01146,TIGR01171,TIGR01510,TIGR02432,TIGR03594
archaea00366	22	1	97	PF00380.14,PF00410.14,PF00466.15,PF01025.14,TIGR00064,TIGR00065,TIGR00084,TIGR00194,TIGR00337,TIGR00398,TIGR00414,TIGR00442,TIGR00456,TIGR00468,TIGR00631,TIGR00635,TIGR00755,TIGR00928,TIGR01059,TIGR01063,TIGR01302,TIGR02350	TIGR00967	PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
bacteria23279	114	0	6	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953		PF02576.12,TIGR00061,TIGR00416,TIGR00539,TIGR00643,TIGR01302
bacteria08141	98	5	17	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00166,TIGR00186,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054,TIGR00382,TIGR01394,TIGR02350,TIGR02397	TIGR00020,TIGR00083,TIGR00088,TIGR00158,TIGR00168,TIGR00194,TIGR00250,TIGR00420,TIGR00436,TIGR00442,TIGR00459,TIGR00593,TIGR00959,TIGR01302,TIGR02191,TIGR02273,TIGR03594
bacteria07318	89	2	29	PF00380.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00964,TIGR00967,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01128,TIGR01146,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03725,TIGR03953	TIGR00362,TIGR02729	PF00410.14,TIGR00020,TIGR00043,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00115,TIGR00158,TIGR00382,TIGR00431,TIGR00436,TIGR00445,TIGR00487,TIGR00635,TIGR00928,TIGR00959,TIGR00963,TIGR01009,TIGR01079,TIGR01082,TIGR01087,TIGR01164,TIGR01632,TIGR02397,TIGR03654,TIGR03723
bacteria07317	116	2	2	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00362,TIGR00459	TIGR00043,TIGR00436
bacteria07316	103	0	17	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00420,TIGR00431,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953		TIGR00043,TIGR00138,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00435,TIGR00442,TIGR00539,TIGR00634,TIGR00643,TIGR01063,TIGR01391,TIGR02191,TIGR02432,TIGR03263,TIGR03723
bacteria23270	59	23	38	PF00410.14,PF00466.15,PF01025.14,PF02576.12,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00337,TIGR00344,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00615,TIGR00634,TIGR00635,TIGR00663,TIGR00810,TIGR00928,TIGR00963,TIGR00967,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01063,TIGR01071,TIGR01079,TIGR01169,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02386,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654	TIGR00019,TIGR00054,TIGR00086,TIGR00092,TIGR00095,TIGR00186,TIGR00194,TIGR00382,TIGR00436,TIGR00472,TIGR00717,TIGR00959,TIGR01009,TIGR01021,TIGR01044,TIGR01087,TIGR01164,TIGR01171,TIGR01391,TIGR01510,TIGR02397,TIGR02432,TIGR03725	PF00380.14,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00064,TIGR00088,TIGR00090,TIGR00116,TIGR00168,TIGR00250,TIGR00362,TIGR00392,TIGR00416,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00643,TIGR00755,TIGR00922,TIGR00964,TIGR01011,TIGR01059,TIGR01066,TIGR01082,TIGR01128,TIGR01146,TIGR01302,TIGR01393,TIGR01394,TIGR01632,TIGR02273,TIGR02350,TIGR03625,TIGR03723,TIGR03953
bacteria23271	37	1	82	PF02576.12,TIGR00006,TIGR00029,TIGR00054,TIGR00088,TIGR00092,TIGR00138,TIGR00194,TIGR00382,TIGR00398,TIGR00414,TIGR00420,TIGR00436,TIGR00487,TIGR00496,TIGR00615,TIGR00631,TIGR00634,TIGR00810,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01029,TIGR01032,TIGR01044,TIGR01128,TIGR01164,TIGR01171,TIGR01393,TIGR01951,TIGR02191,TIGR02432,TIGR03594,TIGR03625,TIGR03632,TIGR03953	TIGR00468	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00019,TIGR00020,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00416,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00539,TIGR00580,TIGR00593,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01011,TIGR01021,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01169,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02729,TIGR03263,TIGR03654,TIGR03723,TIGR03725
bacteria23276	108	7	5	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054,TIGR01017,TIGR01029,TIGR01087,TIGR02012,TIGR02027,TIGR03632	TIGR00416,TIGR00928,TIGR00963,TIGR01059,TIGR03263
bacteria23277	70	24	26	PF00410.14,PF01025.14,TIGR00006,TIGR00019,TIGR00043,TIGR00059,TIGR00082,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00138,TIGR00166,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00810,TIGR00928,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01079,TIGR01082,TIGR01164,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03953	PF00380.14,PF00466.15,PF03726.9,TIGR00020,TIGR00029,TIGR00061,TIGR00116,TIGR00362,TIGR00396,TIGR00460,TIGR00663,TIGR00755,TIGR00922,TIGR01063,TIGR01066,TIGR01128,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01632,TIGR01951,TIGR02729,TIGR03723	PF02576.12,TIGR00054,TIGR00064,TIGR00065,TIGR00083,TIGR00084,TIGR00115,TIGR00158,TIGR00168,TIGR00186,TIGR00194,TIGR00420,TIGR00456,TIGR00468,TIGR00472,TIGR00631,TIGR00717,TIGR00959,TIGR00967,TIGR01021,TIGR01032,TIGR01071,TIGR01087,TIGR01146,TIGR03263,TIGR03725
bacteria23274	75	4	41	PF00380.14,PF00410.14,PF00466.15,PF01025.14,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00166,TIGR00250,TIGR00337,TIGR00362,TIGR00392,TIGR00414,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00593,TIGR00615,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	TIGR00168,TIGR00810,TIGR02013,TIGR02386	PF02576.12,PF03726.9,TIGR00020,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00186,TIGR00194,TIGR00344,TIGR00382,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00435,TIGR00496,TIGR00580,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00928,TIGR00959,TIGR01009,TIGR01011,TIGR01044,TIGR01302,TIGR01510,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR03263,TIGR03723
